file,mutants,function_name,function_start_line,pattern.lineno,pattern.coloffset,pattern.linematch,pattern.context,pattern.min,pattern.max,pattern.pattern,pattern.check_id,pattern.check_name,pattern.description,mutmut_summary.disabled,mutmut_summary.errors,mutmut_summary.failures,mutmut_summary.tests,mutmut_summary.time,mutants.Mutant #2.line,mutants.Mutant #2.description,mutants.Mutant #2.failure.inner,mutants.Mutant #2.failure.type,mutants.Mutant #2.failure.message,mutants.Mutant #6.line,mutants.Mutant #6.description,mutants.Mutant #6.failure.inner,mutants.Mutant #6.failure.type,mutants.Mutant #6.failure.message,mutants.Mutant #9.line,mutants.Mutant #9.description,mutants.Mutant #9.failure.inner,mutants.Mutant #9.failure.type,mutants.Mutant #9.failure.message,mutants.Mutant #20.line,mutants.Mutant #20.description,mutants.Mutant #22.line,mutants.Mutant #22.description,mutants.Mutant #25.line,mutants.Mutant #25.description,mutants.Mutant #27.line,mutants.Mutant #27.description,mutants.Mutant #31.line,mutants.Mutant #31.description,mutants.Mutant #32.line,mutants.Mutant #32.description,mutants.Mutant #33.line,mutants.Mutant #33.description,mutants.Mutant #34.line,mutants.Mutant #34.description,mutants.Mutant #38.line,mutants.Mutant #38.description,mutants.Mutant #40.line,mutants.Mutant #40.description,mutants.Mutant #1.line,mutants.Mutant #1.description,mutants.Mutant #3.line,mutants.Mutant #3.description,mutants.Mutant #5.line,mutants.Mutant #5.description,mutants.Mutant #14.line,mutants.Mutant #14.description,mutants.Mutant #14.failure.inner,mutants.Mutant #14.failure.type,mutants.Mutant #14.failure.message,mutants.Mutant #15.line,mutants.Mutant #15.description,mutants.Mutant #16.line,mutants.Mutant #16.description,mutants.Mutant #17.line,mutants.Mutant #17.description
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/lazytracker.py,,add_files,29.0,30,8,"""""""Include hash of files","
        self.add_files(files_to_check, chunk_num_blocks)

    def add_files(self, filepaths: List[str], chunk_num_blocks=128):
        """"""Include hash of files

        Args:
            filepaths (List[str]): List of paths to files
            chunk_num_blocks (int, optional): How many chunks to read at once. Defaults to 128.
        """"""",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/lazytracker.py,,add_files,29.0,36,8,for p in filepaths:,"        Args:
            filepaths (List[str]): List of paths to files
            chunk_num_blocks (int, optional): How many chunks to read at once. Defaults to 128.
        """"""
        for p in filepaths:
            if os.path.exists(p):
                with open(p, ""rb"") as f:
                    while chunk := f.read(chunk_num_blocks * self._hasher.block_size):
                        self._hasher.update(chunk)
            else:",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/lazytracker.py,,add_hparams,44.0,45,8,"""""""Add hash of python dictionary. Utility function for storing pickable","            else:
                self._hasher.update(dill.dumps(None))

    def add_hparams(self, hparams: dict):
        """"""Add hash of python dictionary. Utility function for storing pickable

        Args:
            hparams (dict): A dictionary to be included
        """"""
        self.add_picklables([hparams])",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/lazytracker.py,,add_hparams,44.0,50,8,self.add_picklables([hparams]),"
        Args:
            hparams (dict): A dictionary to be included
        """"""
        self.add_picklables([hparams])

    def add_picklables(self, objects: List[Any], recursive: bool=False):
        """"""Include hash of any picklable python objects (pickable by dill)

        Args:",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/lazytracker.py,,add_picklables,52.0,53,8,"""""""Include hash of any picklable python objects (pickable by dill)","        """"""
        self.add_picklables([hparams])

    def add_picklables(self, objects: List[Any], recursive: bool=False):
        """"""Include hash of any picklable python objects (pickable by dill)

        Args:
            objects (List[Any]): List of python objects to hash
            recursive (bool): Wheter to track dependencies of object. Eg.: if function calls another function, if 
                recursive is set to true the changes in inner function are also tracked",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/lazytracker.py,,add_picklables,52.0,60,8,for obj in objects:,"            objects (List[Any]): List of python objects to hash
            recursive (bool): Wheter to track dependencies of object. Eg.: if function calls another function, if 
                recursive is set to true the changes in inner function are also tracked
        """"""
        for obj in objects:
            self._hasher.update(dill.dumps(obj, recurse=recursive))

    def hash(self) -> str:
        """"""Compute hash
",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/lazytracker.py,,hash,63.0,64,8,"""""""Compute hash","        for obj in objects:
            self._hasher.update(dill.dumps(obj, recurse=recursive))

    def hash(self) -> str:
        """"""Compute hash

        Returns:
            str: Computed checksum of all things tracked
        """"""
",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/lazytracker.py,,hash,63.0,70,8,return self._hasher.hexdigest(),"        Returns:
            str: Computed checksum of all things tracked
        """"""

        return self._hasher.hexdigest()",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/tracked.py,,cached,14.0,21,4,"""""""Function decorator for caching execution","    input_dirs: Optional[List[str]] = None,
    output_dirs: Optional[List[str]] = None,
    output_files: Optional[List[str]] = None,
):
    """"""Function decorator for caching execution

    Args:
        cache_dir (str, optional): Directory where the lazytracker cache information will be stored. Defaults to "".lazytracker"".
        input_files (Optional[List[str]], optional): name of function parameters, that are paths to input files. Defaults to None.
        input_dirs (Optional[List[str]], optional): name of function parameters, that are paths to directories with input files. Defaults to None.",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/tracked.py,,cached,14.0,31,4,def inner_func(function: Callable):,"        output_dirs (Optional[List[str]], optional): name of function parameters, that are paths to otuput files. Defaults to None.
        output_files (Optional[List[str]], optional): name of function parameters, that are paths to directories with output files. Defaults to None.
    """"""

    def inner_func(function: Callable):
        @wraps(function)
        def wrapper(*args, **kwargs):
            kwargs.update(dict(zip(function.__code__.co_varnames, args)))

            os.makedirs(f""{cache_dir}"", exist_ok=True)",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/tracked.py,,cached,14.0,33,8,"def wrapper(*args, **kwargs):","    """"""

    def inner_func(function: Callable):
        @wraps(function)
        def wrapper(*args, **kwargs):
            kwargs.update(dict(zip(function.__code__.co_varnames, args)))

            os.makedirs(f""{cache_dir}"", exist_ok=True)
            with shelve.open(f""{cache_dir}/tracked_functions"", ""c"") as db:
                input_tracker = LazyTracker()",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/tracked.py,,cached,14.0,34,12,"kwargs.update(dict(zip(function.__code__.co_varnames, args)))","
    def inner_func(function: Callable):
        @wraps(function)
        def wrapper(*args, **kwargs):
            kwargs.update(dict(zip(function.__code__.co_varnames, args)))

            os.makedirs(f""{cache_dir}"", exist_ok=True)
            with shelve.open(f""{cache_dir}/tracked_functions"", ""c"") as db:
                input_tracker = LazyTracker()
                input_tracker.add_picklables([function], recursive=True)",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/tracked.py,,cached,14.0,36,12,"os.makedirs(f""{cache_dir}"", exist_ok=True)","        @wraps(function)
        def wrapper(*args, **kwargs):
            kwargs.update(dict(zip(function.__code__.co_varnames, args)))

            os.makedirs(f""{cache_dir}"", exist_ok=True)
            with shelve.open(f""{cache_dir}/tracked_functions"", ""c"") as db:
                input_tracker = LazyTracker()
                input_tracker.add_picklables([function], recursive=True)
                input_tracker.add_hparams(kwargs)
                if input_dirs is not None:",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,"            os.makedirs(f""{cache_dir}"", exist_ok=True)","--- lazytracker/tracked.py
+++ lazytracker/tracked.py
@@ -33,7 +33,7 @@
         def wrapper(*args, **kwargs):
             kwargs.update(dict(zip(function.__code__.co_varnames, args)))
 
-            os.makedirs(f""{cache_dir}"", exist_ok=True)
+            os.makedirs(f""XX{cache_dir}XX"", exist_ok=True)
             with shelve.open(f""{cache_dir}/tracked_functions"", ""c"") as db:
                 input_tracker = LazyTracker()
                 input_tracker.add_picklables([function], recursive=True)
",failure,bad_survived,36.0,"            os.makedirs(f""{cache_dir}"", exist_ok=True)",,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/tracked.py,,cached,14.0,37,12,"with shelve.open(f""{cache_dir}/tracked_functions"", ""c"") as db:","        def wrapper(*args, **kwargs):
            kwargs.update(dict(zip(function.__code__.co_varnames, args)))

            os.makedirs(f""{cache_dir}"", exist_ok=True)
            with shelve.open(f""{cache_dir}/tracked_functions"", ""c"") as db:
                input_tracker = LazyTracker()
                input_tracker.add_picklables([function], recursive=True)
                input_tracker.add_hparams(kwargs)
                if input_dirs is not None:
                    input_dirs_values = [kwargs[input_dir] for input_dir in input_dirs]",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,"            with shelve.open(f""{cache_dir}/tracked_functions"", ""c"") as db:",37.0,"            with shelve.open(f""{cache_dir}/tracked_functions"", ""c"") as db:"
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/tracked.py,,cached,14.0,89,8,return wrapper,"                    }

                    return return_value

        return wrapper

    return inner_func",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/tracked.py,,cached,14.0,91,4,return inner_func,"                    return return_value

        return wrapper

    return inner_func",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_tracked.py,,test_cached,5.0,28,16,assert test_function(,"            with open(f""{input_dir}/test.txt"", 'w') as f:
                f.write(""test_file"")

            with TemporaryDirectory() as output_dir:
                assert test_function(
                    input_dir=input_dir, 
                    output_dir=output_dir, 
                    parameter=3
                ) == 3
                assert updated == True",1,10,//Assert[count(.//Call[func/Name/@id='test_function']) > 0],TMIM001,test-methods-invoking-method,Identify test methods invoking specific methods.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_tracked.py,,test_cached,5.0,37,16,assert test_function(,"                assert updated == True

                # Don't change antything
                updated = False
                assert test_function(
                    input_dir=input_dir, 
                    output_dir=output_dir, 
                    parameter=3
                ) == 3
                assert updated == False",1,10,//Assert[count(.//Call[func/Name/@id='test_function']) > 0],TMIM001,test-methods-invoking-method,Identify test methods invoking specific methods.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_tracked.py,,test_cached,5.0,45,16,assert test_function(,"                ) == 3
                assert updated == False

                # Change parameter
                assert test_function(
                    input_dir=input_dir, 
                    output_dir=output_dir, 
                    parameter=5
                ) == 5
                assert updated == True",1,10,//Assert[count(.//Call[func/Name/@id='test_function']) > 0],TMIM001,test-methods-invoking-method,Identify test methods invoking specific methods.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_tracked.py,,test_cached,5.0,57,16,assert test_function(,"                updated = False
                with open(f""{input_dir}/test.txt"", 'w') as f:
                    f.write(""changed_test_file"")

                assert test_function(
                    input_dir=input_dir, 
                    output_dir=output_dir, 
                    parameter=5
                ) == 5
                assert updated == True",1,10,//Assert[count(.//Call[func/Name/@id='test_function']) > 0],TMIM001,test-methods-invoking-method,Identify test methods invoking specific methods.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_tracked.py,,test_cached,5.0,68,16,assert test_function(,"                # Corrupt output
                with open(f""{output_dir}/test.txt"", 'w') as f:
                    f.write(""corrupted output"")

                assert test_function(
                    input_dir=input_dir, 
                    output_dir=output_dir, 
                    parameter=5
                ) == 5
                assert updated == True",1,10,//Assert[count(.//Call[func/Name/@id='test_function']) > 0],TMIM001,test-methods-invoking-method,Identify test methods invoking specific methods.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
